pc1,pc2,y
-1.839301522249485,-0.9676125561084276,1
3.7614343915572652,-3.33332127854677,0
-1.2986340196618367,-1.6491581798124362,1
-0.1753796856002301,-2.399278370779943,1
-2.226421833275821,1.3946506638340783,1
-2.381581054435651,-0.19672624226961088,0
3.563721607631286,-0.891201427774298,0
-2.6098358650264077,-1.3553115753998006,1
-1.4833621520513314,-0.39015017994717494,1
0.052577615516459494,-1.828605452071976,1
3.920358275223349,7.920334469911577,1
2.851294702996735,8.12197623834395,1
1.962801980862398,-0.8851972338820174,0
-1.574765528409023,-1.354784566121942,1
2.5587480816845027,-0.7624771367450497,1
0.7669342476729198,-1.3468763747788872,1
1.3498791634716178,-0.888946868490994,1
5.911205683126314,1.0059699821495407,1
-2.0872704006316205,-0.4612938219370938,1
-1.7622778396189045,-0.23279455317340403,0
-2.1091610618000667,-1.9311294890441133,1
6.113623704351753,-3.6356493322476764,0
-0.5963047994720531,-1.9433314775204271,1
-1.060598120659842,-0.5504107678524807,0
-1.2683616122069028,0.9957816727123631,0
1.9144214056845101,3.5712532966480763,1
1.8555270666587873,1.2141858486798827,1
2.5030715915885433,-1.7980159050604676,1
-2.261946562660076,0.7494350287974331,1
5.73772777442367,-1.4294684604753107,1
-2.3960278313334675,-0.7080068658335719,1
-2.392232254622995,-1.1152498141253666,0
-1.7142290926584614,-0.03622374195248077,0
0.512676867249749,1.228903473279772,0
6.007441701017254,-0.5794506897096671,1
-2.44331609388595,-0.7769291620313922,0
7.611463256428304,-0.16611240200450217,1
-1.9698610870387914,-0.5049403028014755,1
3.783346846150267,3.219259393912405,0
-1.9449235036631718,-0.5167072080186011,1
-1.8841503083753295,-0.557823259588293,0
-2.6939466038835724,-0.45997633540989374,1
-0.17852339270553097,-1.312387945184937,0
-2.696828921327658,3.6616716109315544,0
0.0021849293310560124,-1.5697647426323167,0
3.654377919594272,5.464955580288321,1
-1.2894670049768058,0.7594868311033643,1
2.6068133875165014,-2.7974571452240475,0
-0.45226022979025915,2.089340790848174,0
-1.9621810997893194,-1.2434522453422345,0
0.03211614929815223,0.37404585329584544,0
-0.8541667518636105,-1.2725045035729565,0
-2.665966954854996,-0.8113276231728209,0
4.635088446912532,7.2908295644895444,1
-2.4150274448555593,-1.254084833514525,1
-3.5795661302223376,-1.2023251564140296,0
2.342981384760896,5.470483720776096,0
2.296792730470171,2.994002178302236,0
-1.590208941626317,5.7329630601341295,1
-1.5179234326845499,-0.931959134596488,1
-1.8824148852121358,0.496610580382673,1
-2.540468214989716,-0.8478136622612942,1
-1.443431304163813,-1.5006759767728337,1
0.6981553236778242,0.9742381195905644,0
-0.7913755300733418,-2.0129360907559133,0
-2.3486984152025414,-1.1527632603708509,0
-1.3926622987561899,-0.1936630134149038,0
-2.610620248830749,-0.4716787257914135,1
-1.2693506637919045,-0.9977629589318946,0
1.6286268699957858,-3.58359538564242,1
-1.345941067840208,-1.0227606440590329,0
1.171087028472824,-0.671907444280912,0
-1.0818404477384318,-0.9084561313952216,1
-2.0148875662733428,0.5032251924416743,1
1.4858233321519483,-0.9488218760934918,1
-3.036700487989798,-0.26853531657348945,1
-0.1559954534023215,-0.8741570728598066,1
-1.3261359408076936,-0.08592286162023303,1
-2.05692580685059,-0.5672775148143316,1
-0.9058747058084868,0.026899507805346543,1
-1.5467777033230743,1.1086958416306374,0
-1.3343824684911003,2.5691081455265268,1
1.8701138433631395,-1.788596741848226,0
-2.342369624781211,-0.06002018467145275,1
-1.9719349820023548,0.6320635635930834,0
-2.2032003252746386,-0.07062294226263977,0
3.604399854932903,-0.08728661102096634,1
-1.2263664646105668,2.7552445520760793,1
-0.28463201331448446,-1.3991017554065543,1
-3.0052719563518644,-1.0296571071130072,1
0.009362912907808182,-1.555139946609586,1
-0.4063664180136347,-0.32838178163793963,1
3.930916389792051,-2.3442612780183354,0
-0.46954736140938,-0.9633872450354877,1
-0.038222154177451645,-0.4889244646417216,0
2.1153731569943597,-3.5113040069857036,1
0.10043957133520677,-2.3273458671730256,0
-2.0404562849450962,-1.3955830108809377,1
-0.7873733524041379,1.6346903000104858,0
0.9484234009235786,-0.24648414280280004,1
1.4560820105994055,0.7260649432236003,1
-2.6268995307732284,-0.5705607228499162,1
-0.6414838654873559,-1.383947123963649,0
-2.32114595385212,-0.9120585679123698,1
-1.6442297793716107,0.660758590396332,1
-3.6371032183737535,-1.763992194991801,0
-2.144722320293873,-1.2453137677852182,1
-2.5805393930158798,3.065353506568726,0
-2.6363224015745748,-0.7409226534227642,0
-2.0607417216366697,-0.8559849880484819,0
1.2900427568484123,-0.009744927188896265,1
3.5734637409293213,1.971309435745914,1
-1.3694153420872714,0.5186377281203347,1
-0.6761834797126329,-2.282024347585135,1
-2.4215369218583804,-0.6520141238710412,0
-0.6813615790738967,-0.2727925755177235,1
1.0041985633149295,-0.049219393817636126,1
-2.5995393008323826,-1.1303640480171946,0
10.346148099739617,-3.779634261239402,0
-0.8494020231334469,4.410331622648124,1
0.26939826192287514,5.928345666538922,0
-2.1782363123007618,-0.28207653135743554,0
0.588896404175285,1.5993714414328735,0
-0.3982756888251488,2.8163536509341065,0
2.314479758200901,-1.5449800272499878,1
-0.6688597373873972,-2.1775187233284163,1
-2.823954584577548,-1.1994842839709512,1
1.2413188570247755,1.6836206185301337,1
-0.5171149599712909,-0.7032923660999105,0
-2.602656404875563,-0.3907034429843441,1
-0.4579090750707299,-1.3437968435365384,0
-1.7003014520138466,-1.1487991192335996,0
-2.5456547194930175,-0.8910907915756336,1
1.0480109613373283,0.03818924448619643,1
-2.0539939876748337,3.052612441763161,0
-1.716721166434248,-1.5646722333580385,1
-0.9486570386711491,-1.3084855985221933,1
-0.6912862521595782,-2.6318616823049665,1
0.9772860932399573,-1.2454693574833446,0
-1.5764724144678048,-1.5615715097781357,1
-0.09252866127512885,-0.7107639729456547,1
-1.1704408110434297,-0.6021455140749612,1
1.2735807060495352,0.06301337130850074,1
2.087004125709193,-4.353750200467891,0
-2.4194753269717797,0.26431205538345176,1
7.241487726530741,-7.262334900825068,1
-0.5889577870274654,-1.5402510721761555,1
-2.281232187741301,1.173937030645429,0
3.246232543740676,-1.1271832520355458,1
-2.0733359227984836,-0.7007950900929935,1
-2.8069049587237704,-0.5930916050374097,0
-1.943449878337438,4.354688150166503,1
-1.7997607095818973,-2.428708635414862,0
1.4975393037932085,3.857957643020096,0
-0.1514721274645144,-1.9168853022286465,0
-0.010742122262895431,-0.5564195923725244,0
-2.8706211704840063,-0.42410334578681946,0
2.249793616662794,-1.4807821097025717,1
-1.6354838352442336,-0.7110862625631227,0
-0.9553839918497568,-2.9008008656250848,1
-2.1515718460811195,-0.8113164709630921,0
-2.2654718053943856,0.8289012172774456,1
-2.1883312835149704,-0.06404314988913916,1
0.859107726251179,8.296194693423043,0
-0.8972285095034149,-0.9676136266442403,1
0.25230564545049167,-2.9883825629836545,0
8.239557926797783,-2.377049430452554,0
2.1315673355759834,0.6010335052463541,0
-1.8876563984722996,-0.429967427127576,1
0.2087881283404611,3.1495432045891065,1
0.8563852248284151,2.6283784312457823,1
-1.1058938401567768,0.837908870709759,1
3.8650346757040714,1.9500387794062555,1
-1.3065802370096886,-2.0936399617946537,1
5.699922765254592,-1.1104341311859194,0
-0.42659294131518605,-2.0578864626797477,1
-1.7794088799755217,4.239035084014479,1
-2.8263968279037903,-1.368737027302388,1
-1.1813936831503302,0.8119254432978974,0
-2.7423403801041464,-0.3738793090218555,0
-2.209740750279246,-1.3104992996598352,0
-3.6093136300876205,-1.681152569654433,0
2.0681744036569407,-0.24641650297736717,0
6.463632252230859,-2.8364148724221283,1
1.6617350878498607,-1.4774539718903599,1
-2.3168323971497085,-0.7726785659438772,0
-1.448329416351235,-0.5602339972139635,1
-1.856401365398108,-0.13761603831266989,0
-0.2958918739688609,0.08300760666773072,1
3.423539096761102,1.2916246237971207,1
-1.93019153637267,-0.26860847808179317,0
-2.2871011313331904,0.18142419306026755,1
-2.2984394780330804,0.13056809033100816,1
-1.7121187907277535,-0.5030529847820762,0
-1.3214926407647107,-0.052277376223257864,1
-1.943814086066605,-1.0454579826592247,1
-1.410978360928497,-0.5107468351631962,0
-2.428678276647401,-1.1190788376500787,1
-0.9183639628001873,-1.7072532124963598,0
-1.461083680333746,0.2786322167688916,0
-0.7624165086195696,0.21274450497957004,0
0.2840278374509975,-1.2893044393567554,1
-1.3286053929903483,1.4803828281315097,1
-1.052793441801638,-0.04779784102508146,0
-0.37304694678563355,-1.553122292242445,1
1.766608363346342,1.1506869602782628,1
3.300253929875033,6.754116509983305,1
3.092671212739896,0.19374158930680585,0
-2.6749794217808303,0.4116983684830704,1
2.446568966057772,-4.030363936595651,0
-0.5565803111466034,1.3136835694821865,0
-2.693524474634125,1.2591794591213588,1
-1.3293577446277938,3.0162639354356404,0
-1.74921828316246,-0.932872173884671,1
1.1535366364523856,-3.6390753479980553,1
-1.5951017035489021,-0.6713115935164464,1
1.079846537807313,-0.8286273980479245,0
3.875302386114236,1.4050066920846356,0
2.260405197145413,-0.38891418927107363,0
-1.1097221858453228,0.4621220996525857,1
-1.6603683985633828,-1.1610854512145774,1
1.1163067506548519,1.5209569305670771,0
-2.3793772879556774,-1.2620093867474305,1
-0.15378752364629547,-1.9883848621271991,1
4.050034826586546,2.101276239219166,1
-1.688549297841016,-0.23983078792541296,1
-2.303449091385282,-1.0334287892224323,1
-1.8606651648095494,-0.2961297899319792,0
2.4147327970605104,-2.66105355066099,0
-1.4144116662650033,0.17283715625481313,0
0.49947369722046103,0.8833031429409254,0
3.9049689873928637,0.34874550044565755,1
-3.0968343489424677,-0.8688353615036097,1
2.0443201329399625,-1.2383776611759485,0
3.4217519275983515,3.940121090977482,0
0.11839890157153218,3.2878881173743313,1
-2.0952403137225324,-0.7657419892493356,1
4.091175939934061,-5.248883130225942,1
-1.7822217496088175,-0.8266389691692624,1
-3.0987406672794693,1.1337829485198987,0
-0.2702128229288033,-0.3668219280820419,0
2.4276860089161034,-0.6968772510451808,0
5.977357949807739,-1.629161901885974,0
-0.2221531782707681,-0.30005052838345236,1
-1.0104472632136678,-0.5821679473014537,0
-2.9780236391146704,-1.312220404513867,1
-0.22911845819144325,-0.20076417971500943,1
4.28530992626536,-0.5941788009255156,1
-0.6497308159351051,-1.4425158355513261,1
1.7497662036102797,-1.1340618762778643,0
0.2514597312714085,-1.4601514646045652,1
-1.827717504321771,-0.6001378694189742,1
2.83424143674586,-1.122802172948913,1
-1.9977826892406931,0.640054026016541,1
2.102203986380213,0.9070711366540899,0
-2.6263010409567573,-1.4261200918229224,0
0.26944049297837713,2.0080047327331507,0
8.321459777662735,-5.741514185766522,0
-1.0999566744654454,-1.209947911159812,0
-2.688596438866012,-0.33800509146399466,1
-0.2688690074462792,0.2224005085545288,1
-2.2716697386622133,0.062118877644163246,0
1.9333717647341901,1.1114139726794703,1
-3.7713841445295477,0.11767246730649332,1
3.3101543891172844,-0.7254770925407507,1
-0.5506008006183618,-1.3264728807290855,1
2.775851592308781,1.9795548879589653,0
-3.119981624678511,0.05262866393667357,1
-1.8170165819717439,-0.7321807823984977,1
-1.767435131866661,-1.7390832256260624,0
-0.02820882968278564,-2.9192040170472295,1
-0.31850900255577397,2.394951929287939,1
5.616551786204534,7.5694675609770234,0
-3.3099986580215384,-1.1259995743541367,1
7.962189804339481,-2.3415063496081903,1
-0.6197940173163586,-1.111777690141714,0
0.15375304387397742,6.553317934100002,1
-2.328927923111522,1.2098874772509844,1
5.164681527689086,0.7868474368494924,1
-0.46863633086568385,-0.7830724902616877,1
2.8072240940299023,-0.7753805661478262,1
-2.3671445713703387,-0.08852783001062955,1
1.6603747591265212,3.6921457058599545,0
-1.6397136052476389,-0.06089266712947316,0
-2.5754890947328835,-0.14609546088895412,1
5.695345079476627,0.016903889021779417,0
-1.848317485781025,3.1155965158896337,1
-2.727358941356196,-0.14452412719191657,1
-0.7970962919127477,-2.7415193113443266,0
-0.5942654242096032,-0.26069588010406436,0
2.813890355790783,1.40088067350205,1
0.4764831058943089,-2.1326832563505214,1
-1.551532062101863,-0.20095345232810946,1
-1.3571967438526076,-1.178702146312405,1
-0.19947868298119004,-1.796200724149416,0
1.9749321827968347,-1.1506496701851747,0
-1.1779560222649068,-0.8071705239225055,1
-0.10930456478530848,-1.7749342755292477,1
0.4753696151674606,0.8521637732319962,1
4.121701611692128,-4.146754561175035,0
-3.8606288139276055,-0.9024544950214993,0
-1.4541015758767062,-1.0509439882173175,1
-0.8739235597021511,-2.0269584365945046,0
-0.28355146561712957,1.2468416023951367,1
-0.3315023510470488,0.8584190261715211,1
2.1840616993150035,-0.7661662692878682,0
0.4859256265266059,0.8836161270914752,0
1.8618855411301343,-1.2426893888200135,0
7.725368672347224,-3.2541716976136863,1
9.68410872651428,-2.133173660303068,1
-1.3074908057110906,-0.4564773384779419,1
3.305678374103986,-1.3512369193782858,1
-2.30314063916056,-0.6519081367938648,0
8.193939310274349,-1.257230819385959,0
-2.7517950869246475,-0.21301994267483387,1
-0.8237496223495305,-1.2554257351501026,0
-0.6709101085012834,-1.0918352898314976,0
4.49200023073718,1.723214126078726,0
2.114062767962321,0.44681543753633296,1
2.417088128636111,4.371185881399255,0
0.7155925580148665,-1.920322441970931,0
3.581338794820364,5.151525642753115,1
-2.3137994334404355,0.14235410859565878,0
-2.248734141937827,-1.540077142807557,0
0.20060834757801524,0.6867924588406534,1
3.45303171886306,-0.8181980217455005,0
0.5154448534650531,5.004184808855643,1
-2.4236001542356744,-0.33222235626138497,0
1.3070641305334878,-1.5758964413725045,1
0.30390116220681745,0.17608835814183088,0
-2.2346892059779453,-1.1458084687523515,1
-3.029303560559452,-1.3227167967006428,1
-2.4709503204596737,-0.43095631425408754,0
-2.6818310353654633,-0.5208517777690265,0
-2.504085133983984,3.999724325540468,0
2.3257661341468223,1.5941759970427767,0
1.0327863790032037,-0.8206922489727146,0
-2.7140654279962293,0.17046530832542328,0
0.8461276489435186,4.7918536568155705,1
-1.8477403528354495,-1.1014069521086982,0
-1.519579141257166,-1.1354306028262764,0
2.2676963142392057,-1.7539795018099333,1
3.045561051900728,-0.5789922505738119,1
-2.4516538378729957,-1.749075557282142,0
-1.621240752007002,-0.8649327263293551,0
0.4914978918595174,-0.3659077331733765,0
-0.7230210056054432,-1.4085344523316519,0
0.28555060725569864,2.2094730623552987,1
-2.4836286876739093,-0.46908880604649406,0
-3.1293538913995143,-1.6576143414566664,0
-1.6059676396589344,-1.8145788361001487,0
-1.5635220754322878,-1.0952776884500255,0
2.764091001488434,1.0035097386768423,0
-0.954892572570385,-0.570605307579324,1
-2.192419134654766,0.21687155529728883,0
1.5411243750807697,7.110308798879023,1
-1.520402244699047,-0.3793810103661924,1
-2.311553222637637,1.136088355544354,0
-1.3477989690590038,0.19133583786088704,0
-0.4800498572207037,3.866761228904898,0
3.6377105893395867,3.9154859767691934,1
-0.07735099728093318,-0.5751974205012096,1
-1.859137075390907,2.307417468781158,1
6.264256487469542,-1.9663844745691985,0
-2.5669351210526496,0.7149527861336025,1
1.5962872912049932,1.116418988619165,1
-1.8826542295567152,0.5462025950898252,0
-1.38462834256343,0.38378300181445674,1
-2.0690606830169336,1.3883461855861365,1
4.999009882156042,4.158182395044615,1
6.987781040375599,-3.325249826239773,0
9.271825914369998,-0.21825098107085694,1
-2.1794977974380347,-1.6346335617142722,0
-2.5343372454695823,0.38449620354488717,0
2.326454261066744,2.3543708026800103,1
-2.673043275477846,-1.0071600431487753,1
-0.98890846106066,0.7144626851010266,0
1.6048002105026642,-0.9199002830181982,1
3.5773328740783765,0.3159432466593613,1
-0.4280756940229201,-2.9730211293039654,1
2.6458800410679224,-0.4602334621171675,1
-2.4795141087525976,-0.7103575581074508,1
4.044503619327914,4.93912948779481,1
-0.5217500079071566,1.0958875889887296,1
-2.291586009755779,0.9665948841754088,0
1.6739664492334776,-1.4740425243610769,1
-0.927493431827815,-1.2861551654742431,0
-0.7997552850048231,-1.1624740486558751,1
-0.035504513239660314,0.7235053030237673,1
-2.537637292430192,-1.0976965065316053,0
-2.7999607316273467,-1.2775381328535966,0
-1.1322668288845381,-0.3556884492162665,0
-2.275639608409384,-0.44839293357402754,0
-1.161523854689436,-0.5602591691226011,0
-1.02660021521187,-0.44652188652352753,1
-1.759680021023005,0.0627832104229136,1
-0.3537818361648373,-0.35471271033213503,1
4.533954892922761,2.10272991255253,1
-1.34295368664981,0.36529108532091087,1
-2.2943319919451426,-0.5529901494772018,1
4.425937545690596,0.7753922537469049,0
3.7053894201980335,-4.8444829775118965,0
7.745611308189092,-4.410705262753094,0
1.7817463374314493,-1.593728736933329,0
3.9576575585916483,0.7950770829723529,1
9.327594661269634,-4.59425708834454,0
-1.6496266576921437,-0.88705741394801,0
-2.0350592438232056,-1.0722326285036075,1
-1.732287952744219,0.8093420744284219,1
-0.24379337773398632,-0.6518186504165239,0
-1.3737619642251842,-1.4223667742443225,0
-2.0662944117457127,-0.7024157698627349,1
3.3354501359251727,2.578638196201499,1
0.3174212189857621,1.5528820468191995,0
-0.7795568369423974,-1.3962035835471318,0
1.4036911324612196,-2.907104373720568,1
-1.6713437589382187,-1.6430273090047103,0
-0.04520884783048481,-2.6303932075375065,1
-2.5092275396741934,-0.8431504016603252,1
1.631488584828473,4.889390026695671,0
4.984404520971797,-2.135411375129615,0
-1.5681424542581428,-1.1570767452684523,1
0.31370054829601884,5.589376169783009,1
-1.3014970831046988,-1.4612293250933113,0
-0.7316033402521989,-0.18003654822370282,1
-1.8000521249520807,0.3822108904673941,1
0.8048988576702015,-1.426061943238242,1
2.122281221199455,1.2217659518924506,1
0.924466386664745,-1.73782997186041,1
0.39018674860552377,1.206523232471489,0
-2.987030087218468,-0.5039613922676226,0
-2.3571761338550066,-0.5358907987005458,1
-0.8637626797612412,-1.2948414740676277,1
-0.7312528999539639,-0.9278939855220959,1
-3.1112128666887418,-0.41538325201800885,0
-0.8075674103831267,-1.4570750512571182,1
3.9861889860431607,-2.6015309513186686,0
-1.7389019028456418,-1.0045320585678883,0
-0.9343985704946475,-0.8820953140208966,1
-0.5553065301736928,-1.7191138759267564,1
-2.527603582997192,-0.4927754994739601,0
-1.7000095780585784,-1.6371078991667354,0
6.915203188500884,0.8436438503698666,1
5.032557451318376,1.6646985790224793,1
-1.7083443407589258,-0.7443607940982495,1
0.8096755563971166,0.36157819771281613,1
3.1972320113826,1.3459964413522754,1
2.2528831741990554,2.260132425890552,0
-2.625358062299839,-0.6783427853551232,1
-1.1379532625583642,0.4057892702146614,1
2.0990542063932702,3.209479284530326,0
-0.28052784515660656,-2.2832893167889754,1
-0.4725043785359557,-2.1911749984184805,0
0.6748847522348748,-1.9327285755443633,1
-1.5539398478262063,0.5755974035707964,1
-2.712343646482575,-1.5387283835237744,0
-0.7074588393203126,0.2363534540316258,1
2.112521308886645,-1.8960298597256098,0
-1.1246756697898193,-1.4436815963066867,1
-1.2369639063303717,-1.7924779895306888,0
-0.9706193476307076,0.17286112798510606,0
-2.253277640960416,-0.9619729540273655,1
-2.2162077067094215,-0.8979681700789046,0
-1.8864877777530635,-0.8977648778458089,0
-0.06117225559423797,-1.5967032549165583,0
-1.2478061118019732,5.943086052011304,0
0.8121078146239358,1.990224907519969,1
-1.8754350219917577,0.2312713184973358,1
-1.49834260683336,-0.8831176792516353,1
-0.11645722395825066,-1.7807709404037078,1
-2.596682048998526,-0.9477464684744531,1
-0.9436166603887085,0.07824202926773363,0
0.24925809271269297,-2.1915602199403232,0
-1.905970948382695,-1.1443830763769303,1
-2.1198585482269428,0.8733127348690891,1
-0.7090118294388368,1.265919870790951,1
-3.0717491692082186,-1.1278701279191217,1
-1.4526731024730728,0.11382009743345294,1
0.3103334996544119,-1.475411296796572,1
-2.6254348827191545,-0.9983034872118706,1
0.747085751793525,3.3265206517262365,1
-0.315016146899159,-2.0417302262898565,1
-1.3798038292321255,5.4042539266121,0
1.710495197792923,-1.6750530637242689,0
-1.852168935522292,-1.1482910518853944,0
